,sample,bin_size,PC_pair,TH,RMSE
3320,Sample_1,3.35,"0,4",-1,0.7978152492436852
3321,Sample_1,5.0,"0,4",-2,0.7197993499527555
3322,Sample_1,2.45,"0,4",-2,0.7216379908865405
3323,Sample_1,0.65,"0,4",-2,0.7299203803017715
3324,Sample_1,0.3,"0,4",-3,0.711302467332182
3325,Sample_1,1.1,"0,4",-2,0.7378280832578343
3326,Sample_1,1.0,"0,4",-1,0.8100611931925877
3327,Sample_1,3.85,"0,4",-2,0.7146066566283443
3328,Sample_1,4.65,"0,4",-3,0.7567982219664358
3329,Sample_1,0.6,"0,4",-3,0.7471355890891085
3330,Sample_1,3.0,"0,4",-1,0.7833122035536662
3331,Sample_1,0.4,"0,4",-2,0.45444590267277074
3332,Sample_1,4.8,"0,4",-3,0.7235877492494684
3333,Sample_1,0.9,"0,4",-3,0.6322584159109125
3334,Sample_1,1.9,"0,4",-3,0.6665637833514811
3335,Sample_1,2.3,"0,4",-3,0.710256580340815
3336,Sample_1,3.1,"0,4",-3,0.7211395710856838
3337,Sample_1,1.7,"0,4",-3,0.6617317526168803
3338,Sample_1,3.4,"0,4",-3,0.6971221991875843
3339,Sample_1,0.45,"0,4",-3,0.7276323669825373
3340,Sample_1,2.15,"0,4",-2,0.711427710194865
3341,Sample_1,0.55,"0,4",-2,0.7035803265598296
3342,Sample_1,3.35,"0,4",-2,0.7166798091510893
3343,Sample_1,4.8,"0,4",-1,0.7973551105502705
3344,Sample_1,1.15,"0,4",-1,0.8081131967821652
3345,Sample_1,0.25,"0,4",-1,0.4409877458868101
3346,Sample_1,3.2,"0,4",-3,0.7156846742901268
3347,Sample_1,0.2,"0,4",-3,0.4505135314186105
3348,Sample_1,2.25,"0,4",-3,0.6947100218335052
3349,Sample_1,0.5,"0,4",-3,0.7393739871558223
3350,Sample_1,1.55,"0,4",-1,0.8128156754794152
3351,Sample_1,3.2,"0,4",-2,0.7332472011316067
3352,Sample_1,4.2,"0,4",-3,0.7188673239105235
3353,Sample_1,3.95,"0,4",-1,0.7638516040503884
3354,Sample_1,2.8,"0,4",-3,0.7225229324135488
3355,Sample_1,0.55,"0,4",-3,0.6030920574863327
3356,Sample_1,0.15,"0,4",-2,0.42830779446886386
3357,Sample_1,3.5,"0,4",-2,0.7093342795173704
3358,Sample_1,1.7,"0,4",-2,0.7076427500746596
3359,Sample_1,3.65,"0,4",-1,0.7678339073731546
3360,Sample_1,2.4,"0,4",-3,0.7181515212065985
3361,Sample_1,3.45,"0,4",-1,0.797301394307016
3362,Sample_1,0.75,"0,4",-1,0.7663708418648137
3363,Sample_1,3.3,"0,4",-2,0.7162736611247299
3364,Sample_1,4.45,"0,4",-3,0.6907037625513158
3365,Sample_1,2.2,"0,4",-2,0.6819115071204341
3366,Sample_1,3.1,"0,4",-2,0.7031597299046299
3367,Sample_1,1.8,"0,4",-2,0.6964348808919059
3368,Sample_1,4.1,"0,4",-2,0.7022295771057594
3369,Sample_1,3.5,"0,4",-3,0.7198753104064181
3370,Sample_1,4.45,"0,4",-2,0.72087778039819
3371,Sample_1,1.65,"0,4",-1,0.8011754986254745
3372,Sample_1,2.65,"0,4",-3,0.6962416744281876
3373,Sample_1,2.2,"0,4",-1,0.8027863465213922
3374,Sample_1,1.55,"0,4",-2,0.6690136366013707
3375,Sample_1,2.9,"0,4",-2,0.6909795430542072
3376,Sample_1,4.7,"0,4",-3,0.7254363134874534
3377,Sample_1,1.2,"0,4",-3,0.651914256635313
3378,Sample_1,4.5,"0,4",-3,0.7383703789492982
3379,Sample_1,1.6,"0,4",-3,0.6668694130622839
3380,Sample_1,1.1,"0,4",-1,0.8038464344812692
3381,Sample_1,4.9,"0,4",-3,0.7340083389019015
3382,Sample_1,4.6,"0,4",-3,0.7212181967391792
3383,Sample_1,4.95,"0,4",-3,0.7128694612412755
3384,Sample_1,2.15,"0,4",-1,0.8070771309402242
3385,Sample_1,0.6,"0,4",-1,0.4338444116931571
3386,Sample_1,2.05,"0,4",-2,0.7066730963625767
3387,Sample_1,0.95,"0,4",-3,0.6335658704574988
3388,Sample_1,0.3,"0,4",-1,0.43291565556019307
3389,Sample_1,1.25,"0,4",-1,0.8113913680018056
3390,Sample_1,2.1,"0,4",-1,0.7661595399045319
3391,Sample_1,4.25,"0,4",-1,0.7783149928188573
3392,Sample_1,4.4,"0,4",-2,0.7066573641072627
3393,Sample_1,0.6,"0,4",-2,0.6792953714693436
3394,Sample_1,0.35,"0,4",-3,0.5156302867836636
3395,Sample_1,2.75,"0,4",-3,0.7438299698129097
3396,Sample_1,4.2,"0,4",-1,0.7777337229452997
3397,Sample_1,3.4,"0,4",-2,0.6968409700062533
3398,Sample_1,0.8,"0,4",-3,0.7510811904469844
3399,Sample_1,0.65,"0,4",-1,0.5563838847456417
3400,Sample_1,4.05,"0,4",-3,0.7220844900650348
3401,Sample_1,0.9,"0,4",-2,0.7350425434180744
3402,Sample_1,4.8,"0,4",-2,0.713383097725072
3403,Sample_1,4.5,"0,4",-2,0.7118057540776029
3404,Sample_1,1.2,"0,4",-2,0.7311669038205022
3405,Sample_1,4.85,"0,4",-1,0.8049578519379362
3406,Sample_1,2.3,"0,4",-2,0.7212816244244101
3407,Sample_1,4.05,"0,4",-1,0.7912466787268526
3408,Sample_1,2.9,"0,4",-3,0.7023826287119321
3409,Sample_1,2.25,"0,4",-1,0.8094062743841591
3410,Sample_1,2.35,"0,4",-2,0.6962378812725883
3411,Sample_1,3.9,"0,4",-1,0.8062881580032669
3412,Sample_1,3.15,"0,4",-2,0.7401120094141295
3413,Sample_1,4.4,"0,4",-3,0.7280763171930187
3414,Sample_1,2.45,"0,4",-1,0.8041400519323119
3415,Sample_1,1.15,"0,4",-3,0.6557734558133752
3416,Sample_1,2.5,"0,4",-3,0.7101463492315496
3417,Sample_1,5.0,"0,4",-1,0.7982373483849021
3418,Sample_1,3.75,"0,4",-2,0.7184562313429903
3419,Sample_1,2.85,"0,4",-1,0.7742251998062251
3420,Sample_1,0.5,"0,4",-1,0.4449931293091216
3421,Sample_1,1.75,"0,4",-3,0.6677320909507127
3422,Sample_1,1.05,"0,4",-2,0.7286581448939727
3423,Sample_1,4.35,"0,4",-2,0.7608324679970611
3424,Sample_1,0.25,"0,4",-3,0.6367168945734019
3425,Sample_1,3.75,"0,4",-3,0.7224763559561793
3426,Sample_1,4.15,"0,4",-2,0.7065838910906976
3427,Sample_1,4.85,"0,4",-2,0.70395341084752
3428,Sample_1,4.55,"0,4",-1,0.7836218991691914
3429,Sample_1,3.6,"0,4",-2,0.758975239577379
3430,Sample_1,1.9,"0,4",-1,0.8171399467419049
3431,Sample_1,1.2,"0,4",-1,0.8138111930361737
3432,Sample_1,3.6,"0,4",-3,0.7105590094744748
3433,Sample_1,1.4,"0,4",-2,0.6658215998907041
3434,Sample_1,3.05,"0,4",-3,0.7164141101186347
3435,Sample_1,1.55,"0,4",-3,0.7538868833788956
3436,Sample_1,2.7,"0,4",-3,0.7440909782641502
3437,Sample_1,0.75,"0,4",-3,0.6252985157755413
3438,Sample_1,4.15,"0,4",-3,0.7172749635166482
3439,Sample_1,4.0,"0,4",-2,0.694196899273241
3440,Sample_1,1.25,"0,4",-2,0.6561763692707189
3441,Sample_1,2.95,"0,4",-1,0.7948133676644628
3442,Sample_1,2.75,"0,4",-2,0.6866199559058238
3443,Sample_1,0.15,"0,4",-1,0.43431041181016006
3444,Sample_1,4.75,"0,4",-2,0.7703572576066453
3445,Sample_1,0.95,"0,4",-2,0.7359978260609074
3446,Sample_1,2.55,"0,4",-2,0.6935607270640429
3447,Sample_1,3.5,"0,4",-1,0.7596698560357988
3448,Sample_1,4.6,"0,4",-1,0.7940639391900208
3449,Sample_1,3.1,"0,4",-1,0.7856055436272431
3450,Sample_1,1.45,"0,4",-2,0.6704351759791722
3451,Sample_1,2.5,"0,4",-2,0.6895877208774958
3452,Sample_1,2.65,"0,4",-2,0.6896796919260563
3453,Sample_1,3.4,"0,4",-1,0.807593799471809
3454,Sample_1,0.8,"0,4",-1,0.7843556349943681
3455,Sample_1,0.9,"0,4",-1,0.7862162628116158
3456,Sample_1,1.8,"0,4",-3,0.6653886413853114
3457,Sample_1,0.65,"0,4",-3,0.6261765972220502
3458,Sample_1,3.65,"0,4",-3,0.7245794294003534
3459,Sample_1,4.1,"0,4",-1,0.7876887003106054
3460,Sample_1,1.75,"0,4",-1,0.8145960885111715
3461,Sample_1,2.8,"0,4",-2,0.703797864754542
3462,Sample_1,0.85,"0,4",-3,0.6341875103793689
3463,Sample_1,1.35,"0,4",-3,0.7605811376566506
3464,Sample_1,1.3,"0,4",-3,0.6741490134577585
3465,Sample_1,2.7,"0,4",-2,0.7083778378454755
3466,Sample_1,0.75,"0,4",-2,0.7380092435023813
3467,Sample_1,1.4,"0,4",-3,0.639780036310983
3468,Sample_1,3.35,"0,4",-3,0.7173873853753058
3469,Sample_1,4.5,"0,4",-1,0.7869197343790187
3470,Sample_1,3.3,"0,4",-3,0.7198604125292641
3471,Sample_1,4.05,"0,4",-2,0.6990085464153112
3472,Sample_1,3.85,"0,4",-3,0.7175640521085315
3473,Sample_1,2.0,"0,4",-3,0.7585854493729314
3474,Sample_1,1.5,"0,4",-3,0.6599357085558587
3475,Sample_1,3.15,"0,4",-1,0.8088549496511978
3476,Sample_1,4.7,"0,4",-1,0.817165458104333
3477,Sample_1,1.05,"0,4",-3,0.6349059079736571
3478,Sample_1,0.55,"0,4",-1,0.5018041198908515
3479,Sample_1,1.15,"0,4",-2,0.6424642689749899
3480,Sample_1,0.4,"0,4",-3,0.7282400052441717
3481,Sample_1,2.8,"0,4",-1,0.8023657088412557
3482,Sample_1,1.1,"0,4",-3,0.6400259359317555
3483,Sample_1,2.6,"0,4",-2,0.6933794458400375
3484,Sample_1,0.45,"0,4",-2,0.4707552326263309
3485,Sample_1,1.0,"0,4",-2,0.7351099804315511
3486,Sample_1,4.25,"0,4",-2,0.6891268338533321
3487,Sample_1,4.15,"0,4",-1,0.7821698798994431
3488,Sample_1,1.45,"0,4",-1,0.8031916561145195
3489,Sample_1,2.25,"0,4",-2,0.7023393859858664
3490,Sample_1,4.35,"0,4",-3,0.7551450449833518
3491,Sample_1,0.85,"0,4",-1,0.7926473874984837
3492,Sample_1,2.5,"0,4",-1,0.8096078168022749
3493,Sample_1,0.7,"0,4",-1,0.7638905492206394
3494,Sample_1,3.25,"0,4",-2,0.7153652179480158
3495,Sample_1,1.6,"0,4",-2,0.6804967430492087
3496,Sample_1,1.7,"0,4",-1,0.8154190450192231
3497,Sample_1,3.2,"0,4",-1,0.8028725861027571
3498,Sample_1,4.65,"0,4",-1,0.7865104311199397
3499,Sample_1,4.0,"0,4",-1,0.7937713862588144
3500,Sample_1,3.7,"0,4",-1,0.7980256563263362
3501,Sample_1,4.55,"0,4",-2,0.6982709783438176
3502,Sample_1,2.0,"0,4",-1,0.8111590003904193
3503,Sample_1,4.7,"0,4",-2,0.6960024010996676
3504,Sample_1,1.95,"0,4",-1,0.8094870882406608
3505,Sample_1,4.65,"0,4",-2,0.7024605597945628
3506,Sample_1,1.3,"0,4",-1,0.8102087231514103
3507,Sample_1,4.25,"0,4",-3,0.752085691662582
3508,Sample_1,0.7,"0,4",-2,0.7348690314156042
3509,Sample_1,2.85,"0,4",-2,0.6871593176616446
3510,Sample_1,1.9,"0,4",-2,0.6959039927700733
3511,Sample_1,2.4,"0,4",-1,0.809688575744608
3512,Sample_1,4.3,"0,4",-2,0.7117244560023677
3513,Sample_1,0.85,"0,4",-2,0.7354411795715674
3514,Sample_1,4.3,"0,4",-3,0.7315093783214824
3515,Sample_1,2.2,"0,4",-3,0.7176916194251957
3516,Sample_1,1.65,"0,4",-2,0.6894440945507017
3517,Sample_1,1.5,"0,4",-2,0.698885131187988
3518,Sample_1,3.0,"0,4",-3,0.7035381118554015
3519,Sample_1,4.75,"0,4",-1,0.7944321870639567
3520,Sample_1,4.2,"0,4",-2,0.7441858109175996
3521,Sample_1,3.3,"0,4",-1,0.7847625890893505
3522,Sample_1,0.45,"0,4",-1,0.4299211309348527
3523,Sample_1,2.05,"0,4",-3,0.6716728637523104
3524,Sample_1,0.95,"0,4",-1,0.7891177302889527
3525,Sample_1,3.45,"0,4",-3,0.7270597477596449
3526,Sample_1,1.95,"0,4",-2,0.6860020041492555
3527,Sample_1,3.95,"0,4",-3,0.7339217078472691
3528,Sample_1,4.9,"0,3",-2,0.6372371352875288
3529,Sample_1,1.35,"0,3",-1,0.7603784496073034
3530,Sample_1,2.3,"0,3",-1,0.7762120113692746
3531,Sample_1,0.3,"0,3",-2,0.11786155034142615
3532,Sample_1,5.0,"0,3",-3,0.7535316251146561
3533,Sample_1,4.1,"0,3",-3,0.7606138790464831
3534,Sample_1,1.0,"0,3",-3,0.7617557173384711
3535,Sample_1,3.95,"0,3",-2,0.5998557364297908
3536,Sample_1,1.4,"0,3",-1,0.6793198408112798
3537,Sample_1,2.15,"0,3",-3,0.7678397716096473
3538,Sample_1,2.95,"0,3",-2,0.5904448169424814
3539,Sample_1,0.2,"0,3",-2,0.5023133826144429
3540,Sample_1,2.0,"0,3",-2,0.5864783913974757
3541,Sample_1,1.75,"0,3",-2,0.7479977793335756
3542,Sample_1,4.95,"0,3",-2,0.6158000375399161
3543,Sample_1,3.05,"0,3",-1,0.6461802617579758
3544,Sample_1,1.85,"0,3",-1,0.7489837167868347
3545,Sample_1,3.6,"0,3",-1,0.8005363009674674
3546,Sample_1,2.55,"0,3",-1,0.6959468854465503
3547,Sample_1,2.45,"0,3",-3,0.7344657422697921
3548,Sample_1,0.5,"0,3",-2,0.662062068715874
3549,Sample_1,2.55,"0,3",-3,0.7570583654751116
3550,Sample_1,0.35,"0,3",-1,0.15101119650009998
3551,Sample_1,0.4,"0,3",-1,0.13358550655479673
3552,Sample_1,0.7,"0,3",-3,0.5606624747915689
3553,Sample_1,4.6,"0,3",-2,0.6158155860187198
3554,Sample_1,0.35,"0,3",-2,0.10602569686624519
3555,Sample_1,1.45,"0,3",-3,0.7675106133592019
3556,Sample_1,4.45,"0,3",-1,0.6854147736000495
3557,Sample_1,2.75,"0,3",-1,0.643630405157969
3558,Sample_1,2.85,"0,3",-3,0.7495903370418818
3559,Sample_1,3.9,"0,3",-3,0.7525358360159013
3560,Sample_1,3.0,"0,3",-2,0.6081725195672861
3561,Sample_1,4.0,"0,3",-3,0.7364268213653347
3562,Sample_1,3.9,"0,3",-2,0.6007460109135998
3563,Sample_1,2.35,"0,3",-1,0.6875425064183405
3564,Sample_1,3.55,"0,3",-1,0.7711981849231545
3565,Sample_1,4.85,"0,3",-3,0.6378226984077651
3566,Sample_1,1.25,"0,3",-3,0.766010442271255
3567,Sample_1,0.15,"0,3",-3,0.0
3568,Sample_1,1.85,"0,3",-2,0.7536273083075764
3569,Sample_1,0.8,"0,3",-2,0.7504361053079179
3570,Sample_1,3.25,"0,3",-3,0.7664205957635265
3571,Sample_1,2.7,"0,3",-1,0.7945928610232238
3572,Sample_1,4.75,"0,3",-3,0.6744676356273949
3573,Sample_1,2.1,"0,3",-2,0.5970984536646424
3574,Sample_1,3.8,"0,3",-1,0.781897953525427
3575,Sample_1,1.05,"0,3",-1,0.6562773821065702
3576,Sample_1,2.05,"0,3",-1,0.7533630162338316
3577,Sample_1,4.95,"0,3",-1,0.7014194047278204
3578,Sample_1,1.35,"0,3",-2,0.7736168722185135
3579,Sample_1,2.6,"0,3",-1,0.7668751626863691
3580,Sample_1,1.5,"0,3",-1,0.6668100997782925
3581,Sample_1,3.15,"0,3",-3,0.661370640970444
3582,Sample_1,2.95,"0,3",-3,0.6530495834873631
3583,Sample_1,1.3,"0,3",-2,0.7520872151956318
3584,Sample_1,3.7,"0,3",-2,0.5975651908235892
3585,Sample_1,3.25,"0,3",-1,0.7956462799393769
3586,Sample_1,3.45,"0,3",-2,0.6029263353503999
3587,Sample_1,3.8,"0,3",-2,0.6091659696845472
3588,Sample_1,2.35,"0,3",-3,0.7656811814582217
3589,Sample_1,1.8,"0,3",-1,0.6583556356595799
3590,Sample_1,3.55,"0,3",-2,0.6106242112553374
3591,Sample_1,3.05,"0,3",-2,0.7808612646183519
3592,Sample_1,3.65,"0,3",-2,0.586079446654692
3593,Sample_1,3.85,"0,3",-1,0.7904188912848492
3594,Sample_1,4.3,"0,3",-1,0.7290312110231204
3595,Sample_1,2.65,"0,3",-1,0.6893785013882348
3596,Sample_1,3.8,"0,3",-3,0.7500668622287328
3597,Sample_1,1.6,"0,3",-1,0.759339853548609
3598,Sample_1,0.25,"0,3",-2,0.4992183276962141
3599,Sample_1,3.7,"0,3",-3,0.7417548859812733
3600,Sample_1,3.75,"0,3",-1,0.6376396909509194
3601,Sample_1,0.2,"0,3",-1,0.19056417538671794
3602,Sample_1,4.55,"0,3",-3,0.6345765314418348
3603,Sample_1,1.95,"0,3",-3,0.5977629906046997
3604,Sample_1,3.55,"0,3",-3,0.7551802659974195
3605,Sample_1,1.65,"0,3",-3,0.6024367302580916
3606,Sample_1,4.35,"0,3",-1,0.6871123504715955
3607,Sample_1,4.4,"0,3",-1,0.6759440620604827
3608,Sample_1,2.4,"0,3",-2,0.5945538102420178
3609,Sample_1,2.1,"0,3",-3,0.7526697089617767
3610,Sample_1,2.6,"0,3",-3,0.756133688627945
3611,Sample_1,4.9,"0,3",-1,0.662643858596168
3612,Sample_1,2.9,"0,3",-1,0.6681029714028413
3613,Sample_1,1.85,"0,3",-3,0.7568699346636413
3614,Sample_1,3.35,"0,3",-1,0.6566546817418578
3615,Sample_1,5.0,"0,3",-2,0.607459239305705
3616,Sample_1,2.45,"0,3",-2,0.604400774650453
3617,Sample_1,0.65,"0,3",-2,0.7505896065776074
3618,Sample_1,0.3,"0,3",-3,0.3978320922413028
3619,Sample_1,1.1,"0,3",-2,0.7499519296718337
3620,Sample_1,1.0,"0,3",-1,0.7821350194556346
3621,Sample_1,3.85,"0,3",-2,0.6215133460296333
3622,Sample_1,4.65,"0,3",-3,0.6775984494292259
3623,Sample_1,0.6,"0,3",-3,0.5300344294898295
3624,Sample_1,3.0,"0,3",-1,0.7733312917147905
3625,Sample_1,0.4,"0,3",-2,0.5099523911666518
3626,Sample_1,4.8,"0,3",-3,0.7372080976546856
3627,Sample_1,0.9,"0,3",-3,0.5665570722689577
3628,Sample_1,1.9,"0,3",-3,0.7628261137544808
3629,Sample_1,2.3,"0,3",-3,0.7472885079300331
3630,Sample_1,3.1,"0,3",-3,0.6491437445667434
3631,Sample_1,1.7,"0,3",-3,0.6016347030812027
3632,Sample_1,3.4,"0,3",-3,0.7497849045953744
3633,Sample_1,0.45,"0,3",-3,0.47036580465963573
3634,Sample_1,2.15,"0,3",-2,0.6041021103031083
3635,Sample_1,0.55,"0,3",-2,0.7214233364071627
3636,Sample_1,3.35,"0,3",-2,0.6061986784169682
3637,Sample_1,4.8,"0,3",-1,0.653904636781395
3638,Sample_1,1.15,"0,3",-1,0.6663322705395376
3639,Sample_1,0.25,"0,3",-1,0.16413908635929747
3640,Sample_1,3.2,"0,3",-3,0.7592461184745332
3641,Sample_1,0.2,"0,3",-3,0.5217571756454474
3642,Sample_1,2.25,"0,3",-3,0.6782046801826799
3643,Sample_1,0.5,"0,3",-3,0.5447538002569483
3644,Sample_1,1.55,"0,3",-1,0.6716332314413139
3645,Sample_1,3.2,"0,3",-2,0.6218951430050722
3646,Sample_1,4.2,"0,3",-3,0.6645580757529018
3647,Sample_1,3.95,"0,3",-1,0.664495013603528
3648,Sample_1,2.8,"0,3",-3,0.6584569941249658
3649,Sample_1,0.55,"0,3",-3,0.5439961333065648
3650,Sample_1,0.15,"0,3",-2,0.4785977021637186
3651,Sample_1,3.5,"0,3",-2,0.5977416924314066
3652,Sample_1,1.7,"0,3",-2,0.769877499537731
3653,Sample_1,3.65,"0,3",-1,0.7695503534822283
3654,Sample_1,2.4,"0,3",-3,0.6424409259914877
3655,Sample_1,3.45,"0,3",-1,0.7911307941887411
3656,Sample_1,0.75,"0,3",-1,0.5649851023648829
3657,Sample_1,3.3,"0,3",-2,0.6031046631631589
3658,Sample_1,4.45,"0,3",-3,0.7574690020776854
3659,Sample_1,2.2,"0,3",-2,0.5876190424934163
3660,Sample_1,3.1,"0,3",-2,0.6059751595041786
3661,Sample_1,1.8,"0,3",-2,0.6045795742042799
3662,Sample_1,4.1,"0,3",-2,0.6029280176932511
3663,Sample_1,3.5,"0,3",-3,0.6402175076965738
3664,Sample_1,4.45,"0,3",-2,0.6210366590785803
3665,Sample_1,1.65,"0,3",-1,0.6642464042830377
3666,Sample_1,2.65,"0,3",-3,0.7570519561052658
3667,Sample_1,2.2,"0,3",-1,0.6462841130314299
3668,Sample_1,1.55,"0,3",-2,0.7518303957992091
3669,Sample_1,2.9,"0,3",-2,0.5811458173237755
3670,Sample_1,4.7,"0,3",-3,0.7511421379249698
3671,Sample_1,1.2,"0,3",-3,0.5830080337760654
3672,Sample_1,4.5,"0,3",-3,0.6475553669401225
3673,Sample_1,1.6,"0,3",-3,0.5929109313759792
3674,Sample_1,1.1,"0,3",-1,0.6627101682710679
3675,Sample_1,4.9,"0,3",-3,0.7302222982821044
3676,Sample_1,4.6,"0,3",-3,0.7347577753566125
3677,Sample_1,4.95,"0,3",-3,0.6955915193184358
3678,Sample_1,2.15,"0,3",-1,0.6410502213511114
3679,Sample_1,0.6,"0,3",-1,0.13409838327174503
3680,Sample_1,2.05,"0,3",-2,0.6058265556389779
3681,Sample_1,0.95,"0,3",-3,0.5704547082868974
3682,Sample_1,0.3,"0,3",-1,0.14408873458809163
3683,Sample_1,1.25,"0,3",-1,0.6413849991637096
3684,Sample_1,2.1,"0,3",-1,0.6793769458747422
3685,Sample_1,4.25,"0,3",-1,0.7802539839307056
3686,Sample_1,4.4,"0,3",-2,0.5960158166150846
3687,Sample_1,0.6,"0,3",-2,0.7005247849656683
3688,Sample_1,0.35,"0,3",-3,0.4630645122940796
3689,Sample_1,2.75,"0,3",-3,0.6507161178231646
3690,Sample_1,4.2,"0,3",-1,0.685774618397581
3691,Sample_1,3.4,"0,3",-2,0.6135231337914187
3692,Sample_1,0.8,"0,3",-3,0.7584187967750399
3693,Sample_1,0.65,"0,3",-1,0.24446571353729862
3694,Sample_1,4.05,"0,3",-3,0.681962007370634
3695,Sample_1,0.9,"0,3",-2,0.744378063975134
3696,Sample_1,4.8,"0,3",-2,0.6181762345554005
3697,Sample_1,4.5,"0,3",-2,0.6049412733459892
3698,Sample_1,1.2,"0,3",-2,0.7415209379909783
3699,Sample_1,4.85,"0,3",-1,0.690775905207946
3700,Sample_1,2.3,"0,3",-2,0.7599580400517684
3701,Sample_1,4.05,"0,3",-1,0.675537336703926
3702,Sample_1,2.9,"0,3",-3,0.7562702113735736
3703,Sample_1,2.25,"0,3",-1,0.7835262480795196
3704,Sample_1,2.35,"0,3",-2,0.589688886207132
3705,Sample_1,3.9,"0,3",-1,0.6740232188585945
3706,Sample_1,3.15,"0,3",-2,0.7459626319725297
3707,Sample_1,4.4,"0,3",-3,0.7569918973913438
3708,Sample_1,2.45,"0,3",-1,0.7849329318601358
3709,Sample_1,1.15,"0,3",-3,0.7638715432715594
3710,Sample_1,2.5,"0,3",-3,0.7467501298348242
3711,Sample_1,5.0,"0,3",-1,0.686450021497745
3712,Sample_1,3.75,"0,3",-2,0.6031769190521322
3713,Sample_1,2.85,"0,3",-1,0.7418100314161108
3714,Sample_1,0.5,"0,3",-1,0.1420909407327371
3715,Sample_1,1.75,"0,3",-3,0.5996520428743213
3716,Sample_1,1.05,"0,3",-2,0.7466831691726117
3717,Sample_1,4.35,"0,3",-2,0.6079222106987939
3718,Sample_1,0.25,"0,3",-3,0.29213572478332744
3719,Sample_1,3.75,"0,3",-3,0.6338189269359711
3720,Sample_1,4.15,"0,3",-2,0.6088581464974621
3721,Sample_1,4.85,"0,3",-2,0.6373995341287376
3722,Sample_1,4.55,"0,3",-1,0.7715685668141811
3723,Sample_1,3.6,"0,3",-2,0.6199503243648923
3724,Sample_1,1.9,"0,3",-1,0.7845226940191726
3725,Sample_1,1.2,"0,3",-1,0.6506663968895008
3726,Sample_1,3.6,"0,3",-3,0.7690917378041322
3727,Sample_1,1.4,"0,3",-2,0.5804441050901852
3728,Sample_1,3.05,"0,3",-3,0.7584003532153281
3729,Sample_1,1.55,"0,3",-3,0.7565591123301971
3730,Sample_1,2.7,"0,3",-3,0.755762378645043
3731,Sample_1,0.75,"0,3",-3,0.5496568673618647
3732,Sample_1,4.15,"0,3",-3,0.75259781124015
3733,Sample_1,4.0,"0,3",-2,0.60239097136072
3734,Sample_1,1.25,"0,3",-2,0.7502147775718444
3735,Sample_1,2.95,"0,3",-1,0.7652162949387199
3736,Sample_1,2.75,"0,3",-2,0.5943729591040947
3737,Sample_1,0.15,"0,3",-1,0.15880710678894774
3738,Sample_1,4.75,"0,3",-2,0.6523115101723972
3739,Sample_1,0.95,"0,3",-2,0.7440472912638969
3740,Sample_1,2.55,"0,3",-2,0.5912361564590227
3741,Sample_1,3.5,"0,3",-1,0.663092704680872
3742,Sample_1,4.6,"0,3",-1,0.7883617174084332
3743,Sample_1,3.1,"0,3",-1,0.786452462395243
3744,Sample_1,1.45,"0,3",-2,0.7573430268193708
3745,Sample_1,2.5,"0,3",-2,0.590224671133557
3746,Sample_1,2.65,"0,3",-2,0.6080398371151433
3747,Sample_1,3.4,"0,3",-1,0.6847801597360138
3748,Sample_1,0.8,"0,3",-1,0.6077143661981402
3749,Sample_1,0.9,"0,3",-1,0.5829459895093768
3750,Sample_1,1.8,"0,3",-3,0.604669169413312
3751,Sample_1,0.65,"0,3",-3,0.5532316303482931
3752,Sample_1,3.65,"0,3",-3,0.6404268068114151
3753,Sample_1,4.1,"0,3",-1,0.7224562431650089
3754,Sample_1,1.75,"0,3",-1,0.7575032687050105
3755,Sample_1,2.8,"0,3",-2,0.6103259386422669
3756,Sample_1,0.85,"0,3",-3,0.5540500367482849
3757,Sample_1,1.35,"0,3",-3,0.5900481603907711
3758,Sample_1,1.3,"0,3",-3,0.7604728969938768
3759,Sample_1,2.7,"0,3",-2,0.6065867571611009
3760,Sample_1,0.75,"0,3",-2,0.7561463708555066
3761,Sample_1,1.4,"0,3",-3,0.5983690521436735
3762,Sample_1,3.35,"0,3",-3,0.6369487362977363
3763,Sample_1,4.5,"0,3",-1,0.7738680483408027
3764,Sample_1,3.3,"0,3",-3,0.7564978196268141
3765,Sample_1,4.05,"0,3",-2,0.6030371988517185
3766,Sample_1,3.85,"0,3",-3,0.7283200009403653
3767,Sample_1,2.0,"0,3",-3,0.7684350862200605
3768,Sample_1,1.5,"0,3",-3,0.7512120524930804
3769,Sample_1,3.15,"0,3",-1,0.656241334241745
3770,Sample_1,4.7,"0,3",-1,0.6852599298069595
3771,Sample_1,1.05,"0,3",-3,0.578961943571276
3772,Sample_1,0.55,"0,3",-1,0.2089402735321509
3773,Sample_1,1.15,"0,3",-2,0.7424840045809853
3774,Sample_1,0.4,"0,3",-3,0.4927161336706573
3775,Sample_1,2.8,"0,3",-1,0.6562160222771073
3776,Sample_1,1.1,"0,3",-3,0.5785321698219217
3777,Sample_1,2.6,"0,3",-2,0.589536390721308
3778,Sample_1,0.45,"0,3",-2,0.18668690088894305
3779,Sample_1,1.0,"0,3",-2,0.7496558194224221
3780,Sample_1,4.25,"0,3",-2,0.5987399530475199
3781,Sample_1,4.15,"0,3",-1,0.7783611242713497
3782,Sample_1,1.45,"0,3",-1,0.644079587538116
3783,Sample_1,2.25,"0,3",-2,0.7599670580350525
3784,Sample_1,4.35,"0,3",-3,0.6336495172560825
3785,Sample_1,0.85,"0,3",-1,0.5939573268715299
3786,Sample_1,2.5,"0,3",-1,0.6538483780115576
